lat,lon,name
13.4872413,144.7823858,Lone Star Steakhouse
13.5176744,144.807749,Outback Steakhouse
3.0781567,101.5186729,Kafeteria
2.885031,101.7901264,Restoran Putra Station
14.4450091,121.0289475,Conti's
14.8445101,101.631623,
16.8947733,101.2298114,
17.3251386,102.0635347,
14.562164,121.0127409,Mang Rudy's
14.1979159,121.1469206,Aviles Bulalo Resto
14.6406697,121.0374502,Melo's Steakhouse
14.6403483,121.0742875,Pancake House
14.6393574,121.0742614,Sizzlin' Pepper Steak
14.6393996,121.07427,The Fat Persian
14.6387196,121.0742304,Teriyaki Boy
14.6352927,121.0740112,Craving's
14.6396938,121.0742733,Chicken Bacolod
14.6396572,121.0742709,The Old Spaghetti House
14.6391871,121.0742274,Tapa King
14.639456,121.0742724,Flaming Wings
14.6384461,121.0742137,Sweet Inspirations
14.6392392,121.0742302,Yellow Cab
14.1450251,120.9743416,Chateau Hestia Garden Restaurant
14.1264002,120.9790894,Amoroma
13.5152199,144.8072397,TGI Friday's
11.2743451,124.0637653,Cafe 5R resto
7.0784668,125.6142521,Gerry's Grill
7.0783787,125.613371,Pizza Hut
7.0409607,125.5725347,Felis Beach Resort Complex
7.0423662,125.5838815,Twin H Beach Resort
7.0822549,125.6097094,Yahong
7.0823252,125.6097725,Cubyertos
10.4913684,123.399668,La Grotta Italian Restaurant
10.4863315,123.415041,Moms Small Hotel And Restaurant
10.5221355,123.3267662,Waddy's Place
7.101117,125.6329117,Swiss Deli
7.1018738,125.6327149,Yellow Cab Pizza Co.
7.1023485,125.6329367,Merco
14.0880927,120.9060352,Viewpoint Restaurant and Inn
14.0906187,120.9116184,Tower Ground Bulalohan
14.2485465,121.0638314,Kanin Club
14.2488575,121.0637936,Poquito Mas
14.2491602,121.063944,Pancake House
3.0763086,101.5496442,Restoran Jayati
10.310534,123.914791,Bernadette's Lechon
10.325918,123.9225788,Jo's Chicken Inasal
10.32163,123.904482,Mikado Japanese Restuarant
14.5275609,121.15756,Balaw Balaw Specialty Restaurant
9.558901,100.056638,Nadimos
9.5225917,100.0570462,Magic Light
9.5584423,100.0323998,Le Virage
9.55475,99.9291717,Starry Seafood
9.4850303,99.9905022,Peak Eye View
9.4671455,100.0479758,The Verandah
9.5302678,99.988661,View Top Restaurant
14.3402744,121.4829218,Exotik Restaurant
14.4493522,121.029956,Tio Pedro's Mexican Restaurant
14.4447548,121.0289288,Pizza Hut
2.4554058,101.8570561,Restoran Dataran
2.4576254,101.8563229,Nasreen Songkhla Seafood
2.4571887,101.8563646,Selera D' Kampung
2.4523072,101.8579147,Restoran Kemang Seafood
18.0624517,120.5201212,Herencia De Paoay
14.925192,103.1420482,
7.0672682,125.6076925,Apung Kula
16.8248764,96.130204,Green Elephant
16.8023602,96.1702331,Ashoka
16.390413,107.5687064,SCAM! Don’t park here!
7.0750871,125.6107394,Honey Bear Chicken House
7.0665867,125.6089242,Harinok
7.0674554,125.6163889,Paterno's
12.9439104,100.8970864,บ่อผุด หมูกะทะ 1
12.944144,100.8982481,ฅนล่าฝัน
12.9493822,100.8992536,ราชาข้าวต้ม ผักบุ้งลอยฟ้า
12.9448779,100.8958687,Ninja BBQ Buffet Pattaya
7.0746982,125.6132344,New Asia Restaurant
7.0763422,125.6159791,Mandarin Tea Garden
14.5596095,121.0163785,North Park
14.5596444,121.0163271,Max's Restaurant
12.9359108,100.8882077,เล้งกี่
7.0659658,125.6098031,Mandarin
7.0688608,125.6056555,Mandarin Tea Garden
7.0680846,125.6063777,Kusina Selera
